2753	6770	7
117	1496	24
251	4158	18
101	412	24
5677	3119	14
400	9888	1
12	6132	14
12	3417	3
159	1195	11
148	389	21
161	3366	27
161	4165	20
1232	1756	23
103	5810	11
2331	3682	5
495	7624	19
125	5163	23
101	5243	12
997	7281	21
139	3210	14
137	7945	10
12	1014	6
232	6812	1
12	3865	1
3886	6967	11
123	579	1
1000	6867	14
744	7387	12
12	1501	24
261	161	4
101	3223	23
221	7868	7
242	101	3
9	1183	9
101	6111	6
215	9297	4
14	7899	19
18242	3667	14
106	9261	4
112	3040	25
112	7586	19
116	7292	1
464	9567	8
1650	7767	7
14	383	28
266	2393	0
1909	6348	34
8	2397	30
107	9514	8
113	7488	3
8	921	7
14	4049	13
105	9272	2
114	5012	21
22713	201	31
2631	1409	20
104	7486	16
196	5279	27
9366	3715	21
627	7755	17
694	9934	10
137	3138	2
2604	8813	19
101	4247	18
1535	9835	4
6448	4582	2
138	6949	4
1256	5141	11
12	6803	27
295	3631	6
191	6700	16
103	2649	22
271	7891	5
4548	7890	11
284	2126	22
109	9323	2
3532	9124	25
140	8316	1
302	5061	12
394	571	2
171	5619	1
4149	6328	1
101	4668	8
124	7308	24
14	300	43
374	6328	7
5819	5295	4
21984	6947	7
113	3110	7
921	1003	2
102	9342	4
108	8282	33
1278	3716	4
101	8476	19
336	147	29
923	1884	0
768	6733	9
9	5074	19
754	9728	8
1733	3424	12
85	7185	16
273	101	0
115	7448	4
2865	4186	0
12	5882	10
1153	2139	41
103	8304	10
106	5317	15
112	1536	14
105	5555	3
2021	5744	7
5587	8608	1
2457	9358	8
1760	9781	26
102	6104	9
230	5859	13
128	4310	24
10467	3071	12
102	3216	24
9140	8169	0
1627	5449	27
12	2520	19
103	5144	5
152	7919	13
132	8584	15
12	7807	5
105	6130	21
589	8604	3
102	9343	16
1412	7246	32
11797	5176	6
6440	4983	1
5600	6434	9
10899	515	3
23972	8600	5
134	8347	38
3563	4153	15
22294	7399	8
110	8006	7
222	798	12
14	6171	21
580	6394	3
715	6638	26
104	9265	10
101	4056	5
103	738	32
307	2683	0
707	6300	2
1711	4643	19
217	6146	37
221	3482	1
21797	3973	14
12	6229	15
12	760	2
12	9078	13
335	761	3
452	7579	6
12	7516	13
751	1637	28
118	95	16
1374	196	15
118	8244	3
1230	8020	9
1279	2372	1
1604	1803	12
209	7254	1
736	9986	4
13	3130	10
6209	9939	14
102	860	23
966	9127	18
20015	8797	7
14	7442	23
108	9707	12
103	8126	2
23510	3879	4
124	6060	9
14	3049	38
183	1788	0
9502	219	15
371	3982	13
107	5158	11
233	8948	12
107	8161	3
1359	3096	14
122	577	7
773	2845	22
550	5995	1
104	8050	19
7888	3409	11
103	3796	7
12	7710	10
1908	8852	14
12	6608	8
1355	9115	9
620	2619	11
14	7913	43
203	3788	1
101	6750	30
12	4105	32
203	5217	12
16141	6109	9
9187	7332	1
19993	9841	3
9134	8156	0
3012	441	1
12	3064	10
15138	2703	0
580	978	9
116	6654	0
12	8821	28
532	9376	30
5577	1550	11
187	7812	14
16	2693	1
112	872	3
116	6969	0
997	1745	13
1667	4214	1
107	993	6
111	7713	16
101	9146	28
102	3191	1
125	612	8
104	8956	25
12121	2788	20
104	4891	2
160	7362	20
822	9957	2
108	7436	31
12	1937	27
12	6898	20
699	3171	6
304	7677	4
243	1126	24
1687	7345	9
12	6935	8
103	8562	15
131	9622	14
1130	4990	11
108	5780	33
102	9047	31
104	9878	17
101	117	5
8	4410	6
2412	1691	1
1996	1532	12
188	105	23
573	8027	9
1083	6803	6
25833	548	10
12	7833	8
112	8798	35
2581	3281	4
133	4937	21
355	8258	13
205	8738	20
13	1246	10
101	8022	8
3024	8001	11
938	2891	11
134	4295	3
110	8873	2
2144	6186	3
202	9515	9
108	6950	21
1333	9157	21
116	7863	0
119	2665	22
12	4151	25
145	5299	10
14176	1553	0
1383	2744	7
12043	6121	16
101	3454	10
170	2953	34
102	6261	9
117	539	15
497	3975	5
5995	3934	4
11541	725	28
125	6222	7
101	8920	2
135	8642	8
14	5844	11
14	1880	3
157	3919	23
2914	490	29
3422	6282	18
2754	4853	14
116	7280	0
8	7351	31
101	7284	20
12	6773	22
12	4436	19
674	4242	13
157	7527	21
21	8704	23
3768	9679	18
8	3124	7
6607	9041	3
102	8927	13
435	497	8
2417	7876	6
385	4097	0
12	2806	14
108	487	2
103	9937	3
828	7679	1
114	795	12
115	7097	13
159	8842	9
57	3040	39
103	3198	9
12	8281	4
3885	7049	2
1433	4319	22
148	2757	31
127	6581	25
585	2030	1
106	4993	26
14	6288	22
1647	2364	0
117	5748	9
1743	6658	33
314	3652	25
11544	7153	8
2475	2721	15
1410	7540	7
1078	2726	1
205	1362	36
445	3747	8
12	8728	18
16098	8647	42
113	3446	33
123	1743	4
12	7164	16
14	7741	30
5708	4779	7
12	4408	9
14	5369	7
14	4715	34
113	2339	4
130	280	11
192	33	22
146	980	12
57	6739	2
114	4176	4
199	1105	11
103	1149	16
199	927	9
227	8008	0
182	633	13
436	4752	28
119	1069	11
2806	8953	24
245	3905	6
106	202	18
12	9552	6
14	6743	22
472	6198	14
18976	6353	6
107	9546	19
16518	5734	6
151	777	6
130	6644	16
3248	6671	35
620	723	10
246	7911	18
12	5056	36
374	9439	16
28027	3763	6
101	7769	24
1600	3075	7
24399	309	2
12	1694	11
617	3507	15
112	9830	8
105	9111	15
106	2126	9
378	288	33
1917	7082	9
125	9782	36
1702	2467	4
107	3356	32
840	907	27
316	1258	1
18536	3153	18
104	7354	3
101	378	21
985	7352	4
12	6588	18
164	23	7
126	2325	21
110	8195	12
241	2093	9
185	1145	27
3224	3119	0
111	5057	7
511	5607	7
104	9203	9
6808	9911	26
24229	510	2
280	9891	14
3836	9559	19
124	7113	25
20502	9647	7
113	3690	4
14	6605	37
4086	6065	8
102	7731	25
104	7228	21
788	2691	5
2964	863	25
12	9843	14
292	8979	0
308	81	8
143	6039	13
4781	8708	14
103	7667	21
25913	1494	22
111	5257	19
10656	258	3
169	2259	1
179	6960	23
1017	1042	26
815	1844	6
804	202	13
21486	4962	20
57	7870	8
103	3719	48
581	4041	3
12	7924	6
12	919	9
112	4744	17
20075	9698	27
105	4434	8
223	1522	5
101	9265	2
314	6190	1
864	9294	4
107	5069	14
14	4228	48
490	2897	0
4073	9752	11
141	6128	17
116	6809	0
802	7121	29
2974	4315	19
114	3485	15
1177	1768	1
102	100	33
120	6532	6
27345	1451	19
614	9525	28
120	8871	4
119	437	32
12	26	5
12	7324	22
9827	4387	16
277	2434	25
6364	5426	42
2081	552	16
1089	592	0
12	5279	15
110	65	25
189	9870	22
12	4055	30
12	7771	22
418	5557	7
2402	3179	4
109	2572	5
101	786	5
137	1167	4
19544	7912	34
109	8355	15
142	1744	19
101	490	40
368	239	20
115	2715	1
109	9417	7
11	1005	12
224	2732	14
116	7632	0
780	7287	13
108	2088	1
12	7770	2
125	1165	8
188	1217	1
104	944	8
515	8864	9
274	9125	2
135	8583	20
111	6344	16
102	90	24
156	7331	19
23439	5866	25
103	3281	25
128	610	38
1848	7059	23
26744	5732	1
23895	7148	7
12	5946	17
8896	20	28
1606	5162	13
284	5518	8
336	182	26
233	1876	3
1318	13	1
169	285	22
102	3828	9
102	2362	11
10391	4214	7
23001	1076	6
467	9497	6
1227	6111	9
1452	881	0
156	4298	2
269	6291	6
155	7782	0
526	1571	16
231	6511	23
400	9548	2
12828	4712	30
4897	3966	15
275	136	11
1354	854	2
3583	9028	24
11843	8621	4
101	7033	28
5900	9784	9
291	144	13
115	8371	9
119	3017	22
320	9048	24
161	8682	6
6282	3789	13
231	3209	23
20245	2699	4
102	7956	27
495	1415	25
575	6708	3
101	4274	21
102	5584	2
111	6127	7
14	1237	15
12	7097	12
12	6748	16
126	8639	1
277	2990	1
280	2950	14
3873	9402	14
102	7038	19
110	7338	4
161	4774	7
12	2449	14
114	862	16
110	7789	4
5103	1004	20
6701	9340	27
12	8220	24
2218	1612	14
178	114	35
314	2667	13
8	8464	19
1276	2954	1
12	3900	6
3271	9601	0
121	7042	2
108	6478	5
12	6526	12
129	5618	1
404	1512	18
825	481	4
103	3706	3
2017	9311	4
232	3358	16
146	9971	1
188	6317	30
115	5056	37
8	9041	5
102	7160	5
14	9207	28
106	6372	23
11177	2818	33
120	5346	7
185	5778	19
3775	7113	35
2823	8811	42
409	1088	19
3336	8307	10
4061	5145	8
101	9444	35
150	6979	5
12	8020	6
102	5875	10
13421	7539	14
193	475	41
18983	3972	7
443	7224	35
1796	3065	7
107	9325	17
445	4824	40
10897	7684	1
9248	3036	12
115	3456	34
107	7276	15
105	3594	32
7245	9624	25
110	2548	43
5177	8236	1
450	4467	6
982	6581	19
119	4495	3
1148	9538	22
380	9423	32
1373	8908	2
3094	993	18
2539	1406	10
135	6956	4
104	9142	21
17954	7989	0
137	1286	2
104	4689	14
102	7345	5
57	4081	10
104	3890	1
125	7757	11
1321	4999	13
103	9116	9
333	1517	12
106	7110	11
762	2715	2
115	1113	10
3973	3823	19
14	4311	7
105	3314	13
4653	7564	9
112	4781	22
5141	5438	0
427	9189	11
12	3933	9
122	7857	36
2307	3	10
1885	4940	4
13378	6706	23
26888	8072	23
101	1459	12
101	5183	4
12174	7117	9
23956	4536	3
101	9277	3
10542	1100	25
12	1597	26
114	9044	12
11267	4177	26
956	6260	8
108	7493	2
105	1396	19
462	4639	9
6821	7974	4
57	5662	0
1769	6151	1
1748	5970	13
22488	2995	10
107	7306	2
101	9852	21
109	5766	23
117	4376	14
106	3421	33
11487	6197	7
1265	7182	9
21182	6993	18
619	4446	1
6228	7467	38
12	721	4
14	3071	13
230	5487	21
109	1355	9
705	9715	2
296	2922	16
8239	9536	1
101	2971	11
105	864	32
104	7327	4
6987	824	10
5607	4634	3
181	149	13
1467	610	35
8673	5216	6
507	7678	3
105	2333	2
20562	8220	16
114	3763	18
13012	7310	25
101	3605	11
556	3874	16
1786	8562	40
26353	9490	10
10006	3763	42
16	143	7
16	7660	8
173	5991	0
118	2449	7
58	8444	18
57	3066	13
26147	8067	29
8772	3148	17
101	7155	11
111	3362	17
4836	6573	12
118	7467	32
107	2639	10
14	3988	17
366	3586	10
1187	9191	23
5626	8851	13
101	1996	35
2628	6609	11
10070	6801	4
1798	7246	41
126	7383	6
1440	8552	30
14	9753	7
108	2375	10
11034	3346	14
12	3769	1
23177	484	4
591	8345	1
102	208	15
200	4245	0
2562	2341	23
1410	627	25
2765	2819	11
5321	6670	14
26688	9788	9
107	7534	10
274	6733	1
1859	7230	34
2	2102	10
112	3383	32
101	7518	3
2539	5716	13
6553	4753	6
102	5430	15
130	4562	14
164	1077	6
12	1843	30
868	9373	0
965	4263	7
238	6100	9
105	6396	4
103	5660	15
134	3335	29
103	6137	19
127	562	3
650	6329	19
11398	1870	7
4133	9435	9
4310	8150	0
314	7021	18
9	539	7
277	8097	28
512	9837	5
119	5133	2
12226	1264	6
27389	5172	12
106	3465	20
105	3354	4
115	922	29
9686	9948	6
105	2772	6
101	7696	5
334	152	27
140	5335	4
144	6299	26
140	6200	3
104	3802	8
3371	483	17
162	6561	31
117	1847	10
882	3020	30
1887	4351	7
460	1891	17
431	7288	3
6991	3345	4
190	3598	22
1100	6174	0
524	378	31
1110	9977	3
1122	6984	19
138	6789	4
152	3076	5
12	9787	7
105	7761	12
102	4309	1
6037	7976	37
122	5444	20
880	2946	4
109	7500	10
1201	1466	0
901	2526	11
3702	8752	26
108	6311	24
2366	7880	24
105	5937	31
168	1972	3
5262	3165	21
216	7322	24
101	9744	15
346	5681	20
233	7454	23
124	5544	3
24924	5804	13
1006	8394	20
120	684	12
110	8845	17
12	6871	19
106	9696	10
343	2097	14
114	7728	10
7173	4632	31
247	5257	18
712	9004	17
25730	8630	21
410	9056	6
101	5558	2
104	690	13
6878	3609	5
2878	6129	17
276	96	1
12	5241	2
9741	5968	23
108	1477	3
103	3986	10
118	2207	3
6750	61	3
143	3799	23
699	781	12
147	2490	12
110	8715	7
875	2509	34
21	8740	4
2	5383	38
7581	9789	22
466	6290	5
14	790	24
1304	4361	17
18855	8173	19
190	3948	8
107	7086	12
664	1447	8
124	8930	16
6059	3074	28
2578	4319	14
815	1703	42
202	6949	26
339	8060	9
362	7451	22
2254	2058	22
14	11	41
6790	6086	5
128	3092	3
1393	6519	29
104	6297	22
135	9768	25
113	11	30
102	3680	1
9	8836	7
101	2818	22
8	5794	18
2	5294	6
520	7469	16
2557	6822	13
1152	2169	1
22337	1648	3
365	2503	17
3239	6012	6
116	6446	0
4214	3392	21
500	9847	13
539	2780	26
121	757	1
164	783	23
13158	9082	20
110	1606	32
1594	6528	3
133	9426	18
11836	2684	9
57	999	11
369	3313	9
3457	540	4
101	903	25
103	9061	15
143	6374	12
1963	704	13
393	5766	2
24357	9186	10
2484	2729	6
2012	475	6
123	1494	0
131	8840	12
26880	7343	21
259	7129	3
12	3461	2
12	7111	8
9204	3588	7
6207	9429	34
2722	6914	12
108	1905	18
114	5071	22
14	8939	6
14	1358	23
450	2628	7
132	9580	37
101	165	5
101	7622	10
287	7201	15
1357	6916	13
2474	5559	29
502	6822	15
468	8033	12
106	4248	30
116	7145	0
105	3432	1
118	1157	3
8979	847	1
580	2817	16
243	7060	1
514	9395	21
102	72	6
102	2921	3
2807	4352	11
8227	532	0
15386	3048	0
1142	2056	1
109	8533	25
19782	4645	39
369	7675	23
210	481	19
105	3880	3
103	6026	2
14	2117	24
5241	554	24
131	1324	9
103	1542	10
14	5315	11
105	3789	31
414	3011	5
124	3604	1
149	2140	21
12	6032	32
153	6515	4
104	7524	7
107	7186	11
8	2723	3
11329	6815	17
12	7753	8
16	144	12
123	671	0
220	5548	0
3479	7777	34
710	6195	12
4537	6303	3
130	1642	19
2	4740	12
3057	4608	40
25893	9727	2
22378	8282	17
111	5910	1
113	5401	13
115	302	12
12	7310	8
106	4702	10
12	9800	22
380	914	35
8324	1900	0
7669	9162	1
7194	4463	26
3077	5912	15
132	4093	22
773	4228	19
122	5431	5
164	7317	33
101	902	13
3156	4500	12
116	7328	0
14	419	29
118	6276	18
9288	3988	16
27711	8124	10
2023	6706	1
3475	651	28
961	3082	2
422	7327	13
10936	8551	3
10474	9502	10
