"wiki_words","hunspell_stem","hunspell_time","rslp_stem","rslp_time","porter_stem","porter_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"férrea","férreo",20.79192999204,"ferre",2.29419705867767,"férr",21.7652592658997,"fér","férr","férre","férrea","férrea","férrea"
"férreas","férreo",20.7929479082425,"ferre",2.29458972613017,"férr",21.7661244869232,"fér","férr","férre","férrea","férreas","férreas"
"físicos","físico",20.794177532196,"fisic",2.29474858840307,"físic",21.7669847011566,"fís","físi","físic","físico","físicos","físicos"
"fólico","fólico",20.7952009042104,"folic",2.29488849639893,"fólic",21.7679464817047,"fól","fóli","fólic","fólico","fólico","fólico"
"fólio","fólio",20.7962321718534,"foli",2.29502240816752,"fóli",21.7688121795654,"fól","fóli","fólio","fólio","fólio","fólio"
"fólios","fólio",20.7972583969434,"foli",2.29518417914708,"fóli",21.7696619033813,"fól","fóli","fólio","fólios","fólios","fólios"
"fóruns","fórum",20.7982753872871,"forum",2.29533096949259,"fóruns",21.7705228328705,"fór","fóru","fórun","fóruns","fóruns","fóruns"
"fóssil","fóssil",20.7992750565211,"fossil",2.29546093146006,"fóssil",21.7713813781738,"fós","fóss","fóssi","fóssil","fóssil","fóssil"
"fóton","fóton",20.8004590153694,"foton",2.29560021162033,"fóton",21.7722458839417,"fót","fóto","fóton","fóton","fóton","fóton"
"fôlego","fôlego",20.8014527479808,"foleg",2.29573844273885,"fôleg",21.7731468677521,"fôl","fôle","fôleg","fôlego","fôlego","fôlego"
"fúnebre","fúnebre",20.8024953802427,"funebr",2.29587310552597,"fúnebr",21.7740066051483,"fún","fúne","fúneb","fúnebr","fúnebre","fúnebre"
"fúngica","fúngico",20.8036273002625,"fung",2.2960086385409,"fúngic",21.7748725414276,"fún","fúng","fúngi","fúngic","fúngica","fúngica"
"gabinetes","gabinete",20.8046887397766,"gabinet",2.29619499444962,"gabinet",21.7758677005768,"gab","gabi","gabin","gabine","gabinet","gabinete"
"gaiola","gaiolo",20.8057085673014,"gaiol",2.29634711742401,"gaiol",21.7767469882965,"gai","gaio","gaiol","gaiola","gaiola","gaiola"
"gaiolas","gaiolo",20.8069886525472,"gaiol",2.29650205771128,"gaiol",21.7777390480042,"gai","gaio","gaiol","gaiola","gaiolas","gaiolas"
"galactosemia","galactosemia",20.80803018411,"galactosem",2.29664517641068,"galactosem",21.7789452075958,"gal","gala","galac","galact","galacto","galactos"
"galaica","galaico",20.8090480685234,"gala",2.29677294095357,"galaic",21.7798783779144,"gal","gala","galai","galaic","galaica","galaica"
"galardão","galardão",20.8100740472476,"galard",2.29690814415614,"galardã",21.7808229923248,"gal","gala","galar","galard","galardã","galardão"
"galardões","galardão",20.8111329634984,"galard",2.29705431858699,"galardõ",21.7817363739014,"gal","gala","galar","galard","galardõ","galardõe"
"galegas","galego",20.8121622443199,"galeg",2.29721867640813,"galeg",21.7826354503632,"gal","gale","galeg","galega","galegas","galegas"
"galego","galego",20.8133788863818,"galeg",2.29735160271327,"galeg",21.7835872173309,"gal","gale","galeg","galego","galego","galego"
"galera","galero",20.8143826961517,"gal",2.29749760230382,"gal",21.7844915390015,"gal","gale","galer","galera","galera","galera"
"galerias","galeria",20.8153951128324,"gal",2.29764327605565,"gal",21.7854328155518,"gal","gale","galer","galeri","galeria","galerias"
"galesa","galês",20.8164134780566,"gales",2.29779680172602,"gales",21.7982313632965,"gal","gale","gales","galesa","galesa","galesa"
"galgo","galgar",20.8174312869708,"galg",2.29793485403061,"galg",21.7991101741791,"gal","galg","galgo","galgo","galgo","galgo"
"galvanizado","galvanizar",20.818442539374,"galvan",2.29804818232854,"galvaniz",21.8001055717468,"gal","galv","galva","galvan","galvani","galvaniz"
"galã","galão",20.8197251081467,"gala",2.29818067153295,"galã",21.800971031189,"gal","galã","galã","galã","galã","galã"
"galão","galão",20.8207541783651,"gal",2.29832105636597,"galã",21.8018193244934,"gal","galã","galão","galão","galão","galão"
"galé","galé",20.8217689633369,"gale",2.29845079183578,"gal",21.8026781082153,"gal","galé","galé","galé","galé","galé"
"galés","galé",20.8227810978889,"gale",2.29860388835271,"galés",21.8035345077515,"gal","galé","galés","galés","galés","galés"
"gambiano","gambiano",20.8238525350889,"gambi",2.29871512651443,"gambian",21.8043923377991,"gam","gamb","gambi","gambia","gambian","gambiano"
"gangues","gangue",20.82668800354,"gangu",2.29887062311172,"gangu",21.8073558807373,"gan","gang","gangu","gangue","gangues","gangues"
"ganhador","ganhar",20.8277184963226,"ganh",2.29898605744044,"ganhador",21.8082325458527,"gan","ganh","ganha","ganhad","ganhado","ganhador"
"ganham","ganhar",20.8287612954775,"ganh",2.29911699295044,"ganh",21.8090949058533,"gan","ganh","ganha","ganham","ganham","ganham"
"ganharia","ganhar",20.8298026879629,"ganh",2.2992487748464,"ganh",21.809974193573,"gan","ganh","ganha","ganhar","ganhari","ganharia"
"ganhasse","ganhar",20.830911886692,"ganh",2.29938904841741,"ganh",21.8108470439911,"gan","ganh","ganha","ganhas","ganhass","ganhasse"
"ganhassem","ganhar",20.8323425372442,"ganh",2.2995205839475,"ganh",21.8117005825043,"gan","ganh","ganha","ganhas","ganhass","ganhasse"
"ganhavam","ganhar",20.8333597064018,"ganh",2.29965767463048,"ganh",21.8125417232513,"gan","ganh","ganha","ganhav","ganhava","ganhavam"
"ganhei","ganhar",20.834394065539,"ganh",2.29978937307994,"ganh",21.8133924007416,"gan","ganh","ganhe","ganhei","ganhei","ganhei"
"ganhos","ganho",20.8357204516729,"ganh",2.29994745651881,"ganh",21.8142704963684,"gan","ganh","ganho","ganhos","ganhos","ganhos"
"gansos","ganso",20.8371738314629,"gans",2.30009891192118,"gans",21.815140247345,"gan","gans","ganso","gansos","gansos","gansos"
"garanhões","garanhão",20.8382897337278,"garanh",2.30050271749496,"garanhõ",21.8160195350647,"gar","gara","garan","garanh","garanhõ","garanhõe"
"garantem","garantir",20.8396550019582,"garant",2.30063434839249,"garant",21.8168976306915,"gar","gara","garan","garant","garante","garantem"
"garantirá","garantir",20.8407377799352,"garant",2.30076061487198,"garant",21.8177587985992,"gar","gara","garan","garant","garanti","garantir"
"garantissem","garantir",20.8417938907941,"garant",2.30088379780451,"garant",21.8186495304108,"gar","gara","garan","garant","garanti","garantis"
"gare","gare",20.8428744633993,"gar",2.3010226448377,"gar",21.8195013999939,"gar","gare","gare","gare","gare","gare"
"garoupa","garoupa",20.8445420344671,"garoup",2.30116854111354,"garoup",21.8211209774017,"gar","garo","garou","garoup","garoupa","garoupa"
"garçonete","garçonete",20.8456312894821,"garconet",2.30130139986674,"garçonet",21.8219964504242,"gar","garç","garço","garçon","garçone","garçonet"
"gastaram","gastar",20.8468989928563,"gast",2.30143758853277,"gast",21.8228921890259,"gas","gast","gasta","gastar","gastara","gastaram"
"gastas","gasto",20.8479562362035,"gast",2.30158950487773,"gast",21.8237373828888,"gas","gast","gasta","gastas","gastas","gastas"
"gasto","gastar",20.8490391174952,"gast",2.3017369389534,"gast",21.8245854377747,"gas","gast","gasto","gasto","gasto","gasto"
"gastrite","gastrite",20.8501220862071,"gastrit",2.30187681913376,"gastrit",21.8254370689392,"gas","gast","gastr","gastri","gastrit","gastrite"
"gastrópodes","gastrópode",20.8511871377627,"gastropod",2.30202275911967,"gastrópod",21.8263111114502,"gas","gast","gastr","gastró","gastróp","gastrópo"
"gasômetro","gasômetro",20.8522595246633,"gasometr",2.30216509103775,"gasômetr",21.8272123336792,"gas","gasô","gasôm","gasôme","gasômet","gasômetr"
"gaveta","gaveto",20.8540771047274,"gavet",2.30230866273244,"gavet",21.8287954330444,"gav","gave","gavet","gaveta","gaveta","gaveta"
"gazelas","gazel",20.8551619807879,"gazel",2.30246388117472,"gazel",21.8296530246735,"gaz","gaze","gazel","gazela","gazelas","gazelas"
"gazuas","gazua",20.8562822898229,"gazu",2.30261980295181,"gazu",21.8305189609528,"gaz","gazu","gazua","gazuas","gazuas","gazuas"
"gaélico","gaélico",20.8573675831159,"gael",2.30274109840393,"gaélic",21.831390619278,"gaé","gaél","gaéli","gaélic","gaélico","gaélico"
"gaúcha","gauchar",20.8584513703982,"gauch",2.30288895368576,"gaúch",21.8322546482086,"gaú","gaúc","gaúch","gaúcha","gaúcha","gaúcha"
"gaúchas","gauchar",20.8597298661868,"gauch",2.30304235219955,"gaúch",21.8331346511841,"gaú","gaúc","gaúch","gaúcha","gaúchas","gaúchas"
"gel","gel",20.8609041293462,"gel",2.30316964785258,"gel",21.8339936733246,"gel","gel","gel","gel","gel","gel"
"geladeira","geladeira",20.8619774222374,"gelad",2.30330400069555,"geladeir",21.8348705768585,"gel","gela","gelad","gelade","geladei","geladeir"
"gemas","gemer",20.8630688269933,"gem",2.30345765352249,"gem",21.835720539093,"gem","gema","gemas","gemas","gemas","gemas"
"gendarmaria","gendarmaria",20.8641502976418,"gendarm",2.30359981060028,"gendarm",21.8365793228149,"gen","gend","genda","gendar","gendarm","gendarma"
"genealogia","genealogia",20.8652612964312,"genealog",2.30373859802882,"genealog",21.8374490737915,"gen","gene","genea","geneal","genealo","genealog"
"genebrino","genebrino",20.8665406147639,"genebrin",2.30387754440308,"genebrin",21.8383369445801,"gen","gene","geneb","genebr","genebri","genebrin"
"generais","general",20.8675737261772,"gener",2.3040056347847,"gener",21.8392355442047,"gen","gene","gener","genera","generai","generais"
"generalistas","general",20.8686085899671,"gener",2.30413743654887,"general",21.8401098251343,"gen","gene","gener","genera","general","generali"
"generalizada","generalizar",20.8696493069331,"gener",2.3042586684227,"generaliz",21.8409838676453,"gen","gene","gener","genera","general","generali"
"generalizado","generalizar",20.8706847866376,"gener",2.30437473058701,"generaliz",21.8418638706207,"gen","gene","gener","genera","general","generali"
"generalizados","generalizar",20.8717212279638,"gener",2.30453578233719,"generaliz",21.8427486419678,"gen","gene","gener","genera","general","generali"
"genericamente","genericamente",20.8729526321093,"generic",2.30467623869578,"gener",21.8436255455017,"gen","gene","gener","generi","generic","generica"
"generosa","generoso",20.8739913225174,"gener",2.30480828285217,"gener",21.8444864749908,"gen","gene","gener","genero","generos","generosa"
"generosidade","generoso",20.8750784993172,"generos",2.30492438475291,"generos",21.8453433513641,"gen","gene","gener","genero","generos","generosi"
"generoso","generoso",20.8761940161387,"gener",2.30503635803858,"gener",21.8462362289429,"gen","gene","gener","genero","generos","generoso"
"gengivas","gengiva",20.8778732856115,"geng",2.30518340269725,"gengiv",21.8478269577026,"gen","geng","gengi","gengiv","gengiva","gengivas"
"genioglosso","genioglosso",20.8789400418599,"geniogloss",2.30532134373983,"geniogloss",21.848717212677,"gen","geni","genio","geniog","geniogl","genioglo"
"genital","genital",20.8807276169459,"genit",2.30543457667033,"genital",21.850269317627,"gen","geni","genit","genita","genital","genital"
"genitivo","genitivo",20.8817587176959,"geni",2.30555606285731,"genit",21.8511288166046,"gen","geni","genit","geniti","genitiv","genitivo"
"genoma","genomo",20.8828009923299,"genom",2.30570033788681,"genom",21.8519852161407,"gen","geno","genom","genoma","genoma","genoma"
"genoveses","genovês",20.8838343580564,"genoves",2.3058470249176,"genoves",21.8528378009796,"gen","geno","genov","genove","genoves","genovese"
"genro","genro",20.8849019408226,"genr",2.30598475933075,"genr",21.8536884784698,"gen","genr","genro","genro","genro","genro"
"gentil","gentil",20.8861688574155,"gentil",2.30612117846807,"gentil",21.8545641899109,"gen","gent","genti","gentil","gentil","gentil"
"gentios","gentio",20.8871981581052,"genti",2.30650387605031,"genti",21.8554213047028,"gen","gent","genti","gentio","gentios","gentios"
"genuíno","genuíno",20.8882342656453,"genuin",2.3066416144371,"genuín",21.856339931488,"gen","genu","genuí","genuín","genuíno","genuíno"
"genéricos","genérico",20.8892673929532,"gener",2.306771616141,"genér",21.8572120666504,"gen","gené","genér","genéri","genéric","genérico"
"genéticos","genético",20.8902936021487,"gene",2.3068945646286,"genét",21.8580853939056,"gen","gené","genét","genéti","genétic","genético"
"geográfica","geográfico",20.8919017513593,"geograf",2.30701636075973,"geográf",21.8596549034119,"geo","geog","geogr","geográ","geográf","geográfi"
"geográficas","geográfico",20.8931471586227,"geograf",2.30715485413869,"geográf",21.8605210781097,"geo","geog","geogr","geográ","geográf","geográfi"
"geométrica","geométrico",20.8942369977633,"geometr",2.30728247563044,"geométr",21.8613750934601,"geo","geom","geomé","geomét","geométr","geométri"
"geométricas","geométrico",20.8953085740407,"geometr",2.30741667350133,"geométr",21.8622641563416,"geo","geom","geomé","geomét","geométr","geométri"
"geométricos","geométrico",20.8963631709417,"geometr",2.307548391819,"geométr",21.8631265163422,"geo","geom","geomé","geomét","geométr","geométri"
"georgiana","georgiano",20.8973900874456,"georgi",2.30767111778259,"georgian",21.8639898300171,"geo","geor","georg","georgi","georgia","georgian"
"georgistas","georgismo",20.8984095056852,"georg",2.30780580043793,"georgist",21.8648519515991,"geo","geor","georg","georgi","georgis","georgist"
"geradora","gerar",20.8996260881424,"ger",2.30793580214183,"gerador",21.8657023906708,"ger","gera","gerad","gerado","gerador","geradora"
"geram","gerar",20.9006357550621,"ger",2.30806175867716,"ger",21.8665595054626,"ger","gera","geram","geram","geram","geram"
"geraria","gerar",20.9016828219096,"ger",2.30819986661275,"ger",21.8674020767212,"ger","gera","gerar","gerari","geraria","geraria"
"gerava","gerar",20.902781701088,"ger",2.30833943684896,"ger",21.8682589530945,"ger","gera","gerav","gerava","gerava","gerava"
"gere","gerar",20.9038295269012,"ger",2.30847330888112,"ger",21.8691091537476,"ger","gere","gere","gere","gere","gere"
"gerenciamento","gerenciar",20.9049098332723,"gerenc",2.30858840545019,"gerenc",21.8699688911438,"ger","gere","geren","gerenc","gerenci","gerencia"
"geriatria","geriatria",20.9061419606209,"geriatr",2.30875529448191,"geriatr",21.8708531856537,"ger","geri","geria","geriat","geriatr","geriatri"
"geridas","gerir",20.9072188059489,"ger",2.30889048973719,"ger",21.8717069625854,"ger","geri","gerid","gerida","geridas","geridas"
"gerência","gerência",20.9088013291359,"ger",2.30901032288869,"gerênc",21.8734192848206,"ger","gerê","gerên","gerênc","gerênci","gerência"
"gestar","gestar",20.9099003791809,"gest",2.30914125839869,"gest",21.8851757049561,"ges","gest","gesta","gestar","gestar","gestar"
"gestação","gestação",20.9110046346982,"gest",2.30925749937693,"gestaçã",21.8862988948822,"ges","gest","gesta","gestaç","gestaçã","gestação"
"gestor","gestor",20.9122752587001,"ges",2.3093704978625,"gestor",21.8871645927429,"ges","gest","gesto","gestor","gestor","gestor"
"gestores","gestor",20.9133256196976,"ges",2.30950116316477,"gestor",21.8880133628845,"ges","gest","gesto","gestor","gestore","gestores"
"geógrafo","geógrafo",20.9143597126007,"geograf",2.30963773727417,"geógraf",21.8888630867004,"geó","geóg","geógr","geógra","geógraf","geógrafo"
"geólogos","geólogo",20.9153880198797,"geolog",2.30979042847951,"geólog",21.889750957489,"geó","geól","geólo","geólog","geólogo","geólogos"
"gibões","gibão",20.9164203643799,"gib",2.30993858575821,"gibõ",21.8906099796295,"gib","gibõ","gibõe","gibões","gibões","gibões"
"gigantesca","gigantesco",20.9174597342809,"gigantesc",2.31007766723633,"gigantesc",21.8914756774902,"gig","giga","gigan","gigant","gigante","gigantes"
"gigantescas","gigantesco",20.918696085612,"gigantesc",2.31023914416631,"gigantesc",21.8923342227936,"gig","giga","gigan","gigant","gigante","gigantes"
"ginasial","ginasial",20.9197187701861,"ginas",2.31035304069519,"ginasial",21.8931934833527,"gin","gina","ginas","ginasi","ginasia","ginasial"
"ginastas","ginaste",20.9207766095797,"ginast",2.31050569613775,"ginast",21.8940458297729,"gin","gina","ginas","ginast","ginasta","ginastas"
"gincana","gincana",20.921860742569,"ginc",2.31063587665558,"gincan",21.8949055671692,"gin","ginc","ginca","gincan","gincana","gincana"
"ginásios","ginásio",20.9234576980273,"ginasi",2.31078457434972,"ginási",21.8964757919312,"gin","giná","ginás","ginási","ginásio","ginásios"
"girar","girar",20.9257484555244,"gir",2.31091535886129,"gir",21.8986485004425,"gir","gira","girar","girar","girar","girar"
"giroscópio","giroscópio",20.9267668286959,"giroscopi",2.31105840603511,"giroscópi",21.8995172977448,"gir","giro","giros","girosc","giroscó","giroscóp"
"glabras","glabro",20.9278114318848,"glabr",2.31121448675791,"glabr",21.9003660678864,"gla","glab","glabr","glabra","glabras","glabras"
"glabro","glabro",20.9288634618123,"glabr",2.3113559961319,"glabr",21.9012126922607,"gla","glab","glabr","glabro","glabro","glabro"
"glaciações","glaciação",20.9299320062002,"glaci",2.31149249076843,"glaciaçõ",21.9020848274231,"gla","glac","glaci","glacia","glaciaç","glaciaçõ"
"glamour","glamour",20.9309630433718,"glamour",2.31162606080373,"glamour",21.9029383659363,"gla","glam","glamo","glamou","glamour","glamour"
"glicemia","glicemia",20.9327797571818,"glicem",2.31176070769628,"glicem",21.9044613838196,"gli","glic","glice","glicem","glicemi","glicemia"
"glicosidase","glicosidase",20.933826927344,"glicosidas",2.31190584897995,"glicosidas",21.905326128006,"gli","glic","glico","glicos","glicosi","glicosid"
"glifo","glifo",20.9360636234283,"glif",2.31204078992208,"glif",21.9075334072113,"gli","glif","glifo","glifo","glifo","glifo"
"globais","global",20.9371103088061,"glob",2.31217479705811,"glob",21.9083847999573,"glo","glob","globa","globai","globais","globais"
"globos","globo",20.9383991360664,"glob",2.31255923906962,"glob",21.9092357158661,"glo","glob","globo","globos","globos","globos"
"globulares","globular",20.9394985795021,"globul",2.31270059347153,"globul",21.910097360611,"glo","glob","globu","globul","globula","globular"
"glocal","glocal",20.9405887087186,"gloc",2.31284436384837,"glocal",21.910950422287,"glo","gloc","gloca","glocal","glocal","glocal"
"glomerulares","glomerular",20.9417503197988,"glomerul",2.3130150437355,"glomerul",21.9118182659149,"glo","glom","glome","glomer","glomeru","glomerul"
"gnósticos","gnóstico",20.9440815806389,"gnos",2.31314321756363,"gnóstic",21.9133999347687,"gnó","gnós","gnóst","gnósti","gnóstic","gnóstico"
"goiana","goiano",20.945346959432,"goian",2.31329162120819,"goian",21.9142668247223,"goi","goia","goian","goiana","goiana","goiana"
"goleada","golear",20.946411772569,"gole",2.31341296831767,"gol",21.9151120185852,"gol","gole","golea","golead","goleada","goleada"
"goleiro","goleiro",20.9474631309509,"gol",2.31352910995483,"goleir",21.9159619808197,"gol","gole","golei","goleir","goleiro","goleiro"
"goles","golar",20.9485118746758,"gol",2.31367347637812,"gol",21.9168057441711,"gol","gole","goles","goles","goles","goles"
"golfe","golfar",20.9495510657628,"golf",2.31380546092987,"golf",21.9176483154297,"gol","golf","golfe","golfe","golfe","golfe"
"golo","golar",20.9505911310514,"gol",2.31394824981689,"gol",21.9185049533844,"gol","golo","golo","golo","golo","golo"
"golos","golo",20.9518926739693,"gol",2.3140921831131,"gol",21.9193518161774,"gol","golo","golos","golos","golos","golos"
"gordas","gordo",20.9529706875483,"gord",2.31424927314122,"gord",21.9202079772949,"gor","gord","gorda","gordas","gordas","gordas"
"gorilas","gorila",20.9540373404821,"goril",2.31440483729045,"goril",21.9210624694824,"gor","gori","goril","gorila","gorilas","gorilas"
"gospel","gospel",20.9551247636477,"gospel",2.31453095674515,"gospel",21.9219107627869,"gos","gosp","gospe","gospel","gospel","gospel"
"gostam","gostar",20.9562496503194,"gost",2.31466511090597,"gost",21.9228134155273,"gos","gost","gosta","gostam","gostam","gostam"
"gostaram","gostar",20.9574011921883,"gost",2.31479595899582,"gost",21.9236698150635,"gos","gost","gosta","gostar","gostara","gostaram"
"gostariam","gostar",20.9586798151334,"gost",2.314921494325,"gost",21.9245390892029,"gos","gost","gosta","gostar","gostari","gostaria"
"gostei","gostar",20.9597329854965,"gost",2.31505591869354,"gost",21.9253969192505,"gos","gost","goste","gostei","gostei","gostei"
"gostos","gosto",20.9607919454575,"gost",2.31520214080811,"gost",21.9262609481812,"gos","gost","gosto","gostos","gostos","gostos"
"gostávamos","gostar",20.9618630409241,"gost",2.31534931659698,"gost",21.92711353302,"gos","gost","gostá","gostáv","gostáva","gostávam"
"governa","governar",20.9629350384076,"govern",2.31549927393595,"govern",21.9279661178589,"gov","gove","gover","govern","governa","governa"
"governada","governar",20.9640034755071,"govern",2.31562180916468,"govern",21.9288213253021,"gov","gove","gover","govern","governa","governad"
"governadas","governar",20.9652658899625,"govern",2.31575940847397,"govern",21.9296791553497,"gov","gove","gover","govern","governa","governad"
"governado","governar",20.966303495566,"govern",2.31587802569071,"govern",21.9305505752563,"gov","gove","gover","govern","governa","governad"
"governando","governar",20.9679896434148,"govern",2.31600410540899,"govern",21.9321196079254,"gov","gove","gover","govern","governa","governan"
"governança","governança",20.9690647919973,"governanc",2.31614956855774,"governanc",21.9329867362976,"gov","gove","gover","govern","governa","governan"
"governou","governar",20.9701214353244,"govern",2.31627917289734,"govern",21.9338414669037,"gov","gove","gover","govern","governo","governou"
"gozem","gozar",20.9747418363889,"goz",2.31640278895696,"goz",21.9346945285797,"goz","goze","gozem","gozem","gozem","gozem"
"graciosa","gracioso",20.9757806142171,"graci",2.31653316020966,"gracios",21.9355492591858,"gra","grac","graci","gracio","gracios","graciosa"
"graciosas","gracioso",20.976797024409,"graci",2.31667266289393,"gracios",21.9364094734192,"gra","grac","graci","gracio","gracios","graciosa"
"gradeamentos","gradear",20.9778781811396,"grade",2.31679585377375,"gradeament",21.9372811317444,"gra","grad","grade","gradea","gradeam","gradeame"
"graduada","graduar",20.9790027658145,"gradu",2.31692457596461,"gradu",21.9381546974182,"gra","grad","gradu","gradua","graduad","graduada"
"graduados","graduar",20.9800478696823,"gradu",2.31709496577581,"gradu",21.9390459060669,"gra","grad","gradu","gradua","graduad","graduado"
"grafado","grafar",20.9812565128009,"graf",2.31721606651942,"graf",21.9399263858795,"gra","graf","grafa","grafad","grafado","grafado"
"grafia","grafia",20.9822837710381,"graf",2.31734872261683,"graf",21.9407794475555,"gra","graf","grafi","grafia","grafia","grafia"
"grafias","grafia",20.9832928776741,"graf",2.31750187079112,"graf",21.9416306018829,"gra","graf","grafi","grafia","grafias","grafias"
"grafo","grafar",20.9843198895454,"graf",2.31763846476873,"graf",21.9424891471863,"gra","graf","grafo","grafo","grafo","grafo"
"gralho","gralhar",20.9859086354574,"gralh",2.31777987480164,"gralh",21.9440562725067,"gra","gral","gralh","gralho","gralho","gralho"
"gramado","gramar",20.9870217959086,"gram",2.31790000995,"gram",21.9449105262756,"gra","gram","grama","gramad","gramado","gramado"
"gramáticas","gramático",20.9882253408432,"gram",2.31803921461105,"gramát",21.9457640647888,"gra","gram","gramá","gramát","gramáti","gramátic"
"gramíneas","gramíneo",20.9892430305481,"gramine",2.3181965470314,"gramín",21.9466254711151,"gra","gram","gramí","gramín","gramíne","gramínea"
"granadas","granar",20.9902592142423,"gran",2.31856842041016,"gran",21.9474709033966,"gra","gran","grana","granad","granada","granadas"
"granadeiros","granadeiro",20.9913446068764,"gran",2.31870558659236,"granadeir",21.948326587677,"gra","gran","grana","granad","granade","granadei"
"grandemente","grande",20.9924142201742,"grand",2.31886554559072,"grandement",21.9491894245148,"gra","gran","grand","grande","grandem","grandeme"
"granel","granel",20.9934398174286,"granel",2.31900288263957,"granel",21.9500379562378,"gra","gran","grane","granel","granel","granel"
"grata","grato",20.9956699609756,"grat",2.31914762655894,"grat",21.9522399902344,"gra","grat","grata","grata","grata","grata"
"gratidão","gratidão",20.9966888785362,"grat",2.31928662061691,"gratidã",21.9531471729279,"gra","grat","grati","gratid","gratidã","gratidão"
"grato","grato",20.9977112809817,"grat",2.31942381858826,"grat",21.9539959430695,"gra","grat","grato","grato","grato","grato"
"gravador","gravar",20.9987463633219,"grav",2.31954187949498,"gravador",21.9548628330231,"gra","grav","grava","gravad","gravado","gravador"
"gravadoras","gravar",20.9997904459635,"grav",2.31968153715134,"gravador",21.9557259082794,"gra","grav","grava","gravad","gravado","gravador"
"gravadores","gravar",21.0010113517443,"grav",2.3198100288709,"gravador",21.9566252231598,"gra","grav","grava","gravad","gravado","gravador"
"gravarem","gravar",21.0020379980405,"grav",2.31994199752808,"grav",21.9574844837189,"gra","grav","grava","gravar","gravare","gravarem"
"gravetos","gravetos",21.0035933931669,"gravet",2.32009327411652,"gravet",21.9590227603912,"gra","grav","grave","gravet","graveto","gravetos"
"gravitacional","gravitacional",21.0046306093534,"gravitac",2.32020774284999,"gravitacional",21.9598925113678,"gra","grav","gravi","gravit","gravita","gravitac"
"gravitacionalmente","gravitacional",21.0056798617045,"gravitac",2.32032234271367,"gravitacional",21.9719746112823,"gra","grav","gravi","gravit","gravita","gravitac"
"grei","grei",21.0067324876785,"gre",2.32045619487762,"gre",21.9728684425354,"gre","grei","grei","grei","grei","grei"
"grelha","grelhar",21.0079381306966,"grelh",2.32060361305873,"grelh",21.9737269878387,"gre","grel","grelh","grelha","grelha","grelha"
"grevas","greva",21.0089605967204,"grev",2.32075500885646,"grev",21.9745752811432,"gre","grev","greva","grevas","grevas","grevas"
"greves","greve",21.0099905570348,"grev",2.32090432246526,"grev",21.9754128456116,"gre","grev","greve","greves","greves","greves"
"grevistas","greve",21.0110244115194,"grev",2.32103728453318,"grevist",21.9762632846832,"gre","grev","grevi","grevis","grevist","grevista"
"grita","gritar",21.0125954826673,"grit",2.32122662464778,"grit",21.9778037071228,"gri","grit","grita","grita","grita","grita"
"gritado","gritar",21.0138331453005,"grit",2.32134431600571,"grit",21.9786636829376,"gri","grit","grita","gritad","gritado","gritado"
"gritou","gritar",21.0148620168368,"grit",2.3214688539505,"grit",21.979505777359,"gri","grit","grito","gritou","gritou","gritou"
"gráfica","gráfico",21.0159047325452,"graf",2.32160216569901,"gráfic",21.9803688526154,"grá","gráf","gráfi","gráfic","gráfica","gráfica"
"grávidas","grávido",21.0169343153636,"grav",2.3217386841774,"gráv",21.9812209606171,"grá","gráv","grávi","grávid","grávida","grávidas"
"grávido","grávido",21.0179700136185,"grav",2.32184871435165,"gráv",21.9820742607117,"grá","gráv","grávi","grávid","grávido","grávido"
"grãos","grão",21.0190184791883,"gra",2.32200395663579,"grã",21.9829187393188,"grã","grão","grãos","grãos","grãos","grãos"
"guaranis","guarani",21.0202567974726,"guaranil",2.32214659849803,"guaran",21.9837682247162,"gua","guar","guara","guaran","guarani","guaranis"
"guardada","guardar",21.022890941302,"guard",2.32227779626846,"guard",21.9866073131561,"gua","guar","guard","guarda","guardad","guardada"
"guardados","guardar",21.023932437102,"guard",2.3224032441775,"guard",21.9874646663666,"gua","guar","guard","guarda","guardad","guardado"
"guardam","guardar",21.0249761501948,"guard",2.32254466215769,"guard",21.9883134365082,"gua","guar","guard","guarda","guardam","guardam"
"guardar","guardar",21.0260056138039,"guard",2.32267806132634,"guard",21.9891946315765,"gua","guar","guard","guarda","guardar","guardar"
"guarneceram","guarnecer",21.0271920839945,"guarnec",2.32280915975571,"guarnec",21.9900755882263,"gua","guar","guarn","guarne","guarnec","guarnece"
"guarnecidas","guarnecer",21.0282092650731,"guarnec",2.32294598023097,"guarnec",21.9909484386444,"gua","guar","guarn","guarne","guarnec","guarneci"
"guarnições","guarnição",21.0295666138331,"guarn",2.32307436466217,"guarniçõ",21.9918205738068,"gua","guar","guarn","guarni","guarniç","guarniçõ"
"guelfos","guelfo",21.0314753055573,"guelf",2.32322484652201,"guelf",21.9933414459229,"gue","guel","guelf","guelfo","guelfos","guelfos"
"guera","guere",21.0325138250987,"guer",2.32336953878403,"guer",21.9942147731781,"gue","guer","guera","guera","guera","guera"
"guerreiras","guerreiro",21.0337266683579,"guerr",2.32350206772486,"guerreir",21.9950759410858,"gue","guer","guerr","guerre","guerrei","guerreir"
"guerreiros","guerreiro",21.0347590009371,"guerr",2.32363371054331,"guerreir",21.9959223270416,"gue","guer","guerr","guerre","guerrei","guerreir"
