12	3335	14
401	1081	10
12	9583	4
12	7756	6
213	3980	7
117	7823	13
12	4771	1
1135	87	6
418	7334	2
2865	3438	10
123	8404	13
186	5579	5
765	3332	33
1635	4194	8
417	1930	21
15325	2411	24
27731	8598	11
26062	4265	25
28924	5318	5
855	8367	31
12	2639	26
352	564	3
1158	3919	8
105	2495	40
28398	5499	10
766	3132	0
881	4212	6
10690	7982	5
17992	6371	22
202	6867	11
30276	5158	2
101	418	14
530	1400	0
1414	3695	5
102	1317	5
28326	9847	9
9	5184	26
105	9572	10
105	4776	15
12	4100	26
1760	5895	15
2512	1110	10
101	3817	3
439	1726	1
11719	524	4
307	7432	12
18328	7445	0
171	6926	8
12	5024	16
1030	9325	10
157	5463	15
2586	3518	23
215	7401	14
11410	6153	9
108	1017	13
16727	7298	10
11034	9083	31
19027	1089	14
310	6187	18
103	6912	16
144	1830	2
215	7726	14
340	6862	17
240	4959	19
9101	2533	11
632	3105	26
102	904	13
10406	193	18
421	1439	5
111	2931	17
1550	6261	1
1299	1584	18
122	8089	26
108	8945	20
136	5629	2
183	7840	7
899	7465	3
149	6196	18
10609	89	17
101	2116	11
101	4841	6
160	3025	3
14272	6918	2
101	3978	9
28204	4151	2
29896	4270	19
155	1083	4
27061	7387	12
3609	666	0
515	6544	6
500	7976	8
1018	2469	8
102	9260	8
2234	5457	21
2197	5864	6
12	5353	16
119	5257	2
767	3952	0
1303	2521	18
231	5809	1
4765	5069	12
918	3452	10
6215	6939	26
544	3719	8
2779	7255	36
1831	5697	21
101	8237	21
4303	3835	7
102	9551	2
16167	2315	12
106	5137	21
112	255	10
321	7208	3
602	5984	0
107	9145	22
107	7857	10
6104	7585	7
109	4532	29
107	8796	10
596	1445	1
113	8432	31
14	5728	10
103	8933	6
2132	1365	19
499	8048	12
10389	4962	25
343	9954	8
106	18	9
12	9325	1
23840	4938	18
12	9123	3
2396	228	1
26140	7852	27
277	7701	22
138	9499	14
2216	8371	4
564	1681	20
7669	6330	4
115	6060	17
702	5935	18
1995	8172	8
12	8100	15
355	3537	2
119	679	18
103	1450	27
112	8767	3
116	6349	0
107	3005	6
101	3139	13
214	8076	0
2	7987	11
123	9395	16
132	4419	8
105	3872	24
12	7168	5
631	2471	6
110	538	10
133	5453	6
408	3863	9
25203	1858	3
12	1130	8
119	9313	9
1206	3884	32
14	2927	31
106	2911	22
12	5069	30
129	7176	26
242	4639	13
116	6666	0
514	7888	14
589	3012	7
25940	9672	29
6593	4530	20
443	4567	0
101	7917	25
12	7302	19
14	1002	16
16	5150	5
105	1159	11
16439	4716	9
12	2849	5
4629	6291	6
2593	4610	2
354	1592	11
2	1304	16
669	8484	8
102	3689	14
27479	5280	8
171	2379	4
152	7546	2
101	9834	17
2822	9784	4
101	723	37
783	6138	18
1470	1164	3
1477	945	3
159	7131	30
117	5313	3
690	9440	6
28555	1783	9
1853	2478	3
211	4358	10
4928	6282	10
118	5	0
167	7183	9
128	4902	5
101	911	2
886	6414	10
531	6738	5
12	7303	7
1012	6766	13
158	6918	35
2464	3457	4
1266	3112	9
12	2848	17
1205	6578	3
19515	3332	15
12	1999	22
1653	1293	7
20222	3	4
101	6790	5
988	5723	12
1656	7987	26
6204	1161	7
120	2477	40
113	6968	5
822	3767	3
12	4044	15
112	6429	21
1032	8192	13
29174	3077	3
103	3722	10
118	706	0
437	2805	16
147	7812	0
832	6631	3
351	5557	8
1694	2887	1
101	5898	8
8	8515	3
4046	5975	11
961	3630	1
7048	5086	7
14751	5567	9
178	6806	28
24872	4875	14
12	4363	10
159	9236	2
183	8581	23
642	4830	10
3586	4194	16
14	6710	25
12	1370	26
166	6448	1
101	1392	6
523	2228	8
208	8358	27
24186	9725	3
5011	5843	23
1710	7153	8
23956	8255	11
25401	8381	20
23649	672	29
12	8539	1
15567	6555	4
1019	1027	1
8067	6374	15
8	6017	45
14	4950	10
281	9549	3
1177	5135	8
115	2360	12
14	2215	32
9814	113	1
22288	4011	15
6729	7421	3
102	950	27
2576	4564	11
104	8658	4
111	4903	10
101	2329	23
145	4849	7
231	7465	16
103	2165	14
12	9298	3
18555	1256	22
12	530	14
21966	4117	11
185	1722	6
15526	2678	0
312	644	11
8641	7111	8
30066	6059	28
111	7074	5
106	6436	12
250	919	10
12	7381	11
257	935	3
14	1426	22
115	4883	23
120	6669	23
143	4188	6
101	8026	9
184	1908	18
2440	2139	15
8643	7048	6
117	4058	10
5745	8748	19
12	3865	1
119	9267	5
12	1014	6
16	7369	6
14	5726	28
358	4665	0
1567	8837	9
1045	4303	2
11697	7222	9
101	1619	14
102	7762	22
1621	6397	3
109	9223	24
103	7287	6
252	2587	14
1132	2701	15
917	8710	4
12	5648	6
122	3309	16
115	5340	1
12	2931	9
360	9310	3
6461	7307	4
103	5521	3
406	7054	21
10004	2285	22
26320	5210	2
125	3584	12
222	5978	2
16951	9679	15
104	9106	6
5925	1545	6
1506	8949	2
1879	4742	5
5988	6194	12
2035	4561	7
4377	7054	16
273	9	26
103	299	36
423	2880	12
535	3913	4
101	3089	1
2419	8582	2
113	4619	14
3756	4234	7
391	1622	5
9	1439	10
237	1172	7
2870	6065	13
9	3931	19
4747	9278	23
2198	603	6
364	2544	8
17627	2845	11
85	7139	16
10631	6761	15
111	7119	11
2054	593	24
996	4413	8
117	9468	6
236	7046	32
1553	1579	3
137	1892	8
101	9237	17
25320	1835	8
2983	9157	14
260	8609	1
118	1331	0
577	8216	25
113	5196	10
123	7922	35
12	7152	17
12	4305	20
9	2067	7
116	6834	0
102	8212	12
646	9010	14
17374	905	12
105	6904	14
5234	2053	6
112	1444	4
410	7530	8
12	4752	2
1654	4727	3
102	3047	33
106	3532	8
109	841	17
116	7996	0
57	5666	0
107	8392	18
2199	5608	2
110	3786	15
1829	3946	10
124	1320	1
12	5918	2
4736	7759	2
16	3594	28
11155	480	36
974	9488	15
137	3266	15
101	4795	10
11280	7734	14
5353	9618	6
4593	2727	14
6069	1645	2
118	189	0
101	9591	15
266	6328	6
12	6229	15
14	247	14
104	5487	42
4940	4388	11
12	3607	5
5350	702	18
122	7726	10
552	1508	7
24271	9198	2
178	3755	22
14964	2521	0
1111	3676	4
106	8035	8
6565	7871	4
13859	5202	1
8048	9556	4
677	5604	1
29506	5912	15
121	6539	29
106	9102	8
9001	1052	8
11483	3038	12
1031	4318	12
8	1979	14
9267	6629	23
147	7740	0
14	4832	33
137	6562	25
12	2399	17
17652	7980	18
1361	8306	22
12	6355	25
14	200	35
2589	8715	26
111	711	24
379	6677	6
2732	6800	35
717	3065	2
4857	6526	3
3635	9206	4
17790	9678	22
116	7675	0
2792	4954	9
104	6489	13
140	238	10
125	738	30
512	7174	13
723	981	27
8	8113	24
23720	4004	20
16091	6144	11
977	1381	35
12	8187	22
207	3018	16
104	8998	40
205	3752	7
392	7543	7
347	4408	1
1228	7667	18
6604	6297	25
57	4201	5
114	2804	1
143	8852	20
432	950	5
8658	7511	9
687	7317	9
192	6008	41
104	1950	8
305	6815	12
492	1952	7
26360	7876	25
4250	1508	11
192	6859	9
164	9140	4
3146	1689	37
2459	7301	12
620	2189	11
105	6461	11
12	9881	2
3918	7074	9
9968	3536	28
223	9534	26
1827	9030	9
108	6275	11
3269	8977	28
1254	3453	3
371	3617	22
2134	7201	13
110	3464	8
101	4701	7
13404	662	10
3490	5082	8
111	9001	12
102	152	6
296	4937	0
58	3590	20
12	95	25
26128	9570	11
105	1341	14
110	3628	2
12	7385	10
103	2616	25
12	1652	7
109	9226	13
2710	5595	16
3511	3780	12
104	7605	19
8608	2786	0
205	8875	17
106	6797	19
5015	5892	4
203	3104	9
103	4022	25
6472	2768	9
1268	3063	8
14	501	11
17346	7094	6
85	9418	1
9035	1131	7
8	9237	24
2152	313	17
114	1336	14
5252	2201	12
3608	6888	6
18423	8505	0
1465	4594	5
111	2439	18
9	3806	20
440	3528	1
121	1388	1
126	5541	35
350	8325	18
646	8304	9
101	2736	8
201	4765	11
492	6724	10
1528	5199	1
2158	7506	1
1442	1063	20
359	6032	9
101	1176	15
101	4025	10
16654	9051	4
103	8025	27
7325	4270	24
1060	4322	24
151	4300	4
2623	573	4
105	1566	6
250	7152	18
12	8983	2
14	7184	18
782	937	4
534	8676	1
14	3640	16
28758	3622	44
2046	5667	13
144	7261	16
228	7525	12
3775	956	13
609	231	8
298	9539	13
758	300	33
1662	9871	14
5527	1906	32
109	4686	26
361	759	16
260	9957	20
28746	425	37
573	7414	11
4862	3990	38
223	1115	13
120	8362	6
105	2495	7
139	7399	7
111	8105	2
17065	4743	18
102	1758	22
1673	9348	22
837	856	33
14	3219	10
1456	6135	16
963	3970	25
2518	5131	18
104	3282	3
2272	2658	26
10646	3122	2
22013	5460	2
104	6042	18
113	9100	14
101	1717	3
1647	5038	32
14	8564	20
110	8679	4
127	6296	9
166	4720	11
6029	4381	7
1502	2062	14
111	8743	8
3917	8328	3
2603	4673	21
135	4678	5
625	5806	5
9057	4771	36
478	7687	5
14	1933	34
2	7019	20
567	3496	26
9	831	23
8778	1934	12
14	4819	13
115	2237	11
14	8913	10
14	4918	17
711	1899	4
12	10000	4
1392	5839	25
12	8414	6
15212	8003	1
102	5233	22
4107	1329	20
104	3382	11
110	3426	4
159	3272	9
295	1569	10
273	5029	11
103	7988	21
12	6233	14
170	4818	6
10317	9087	5
101	8885	12
101	8125	16
8676	1463	26
101	4052	4
667	3996	19
118	630	1
4476	4517	17
125	9737	9
29177	7199	9
174	2018	11
14	1047	17
12	2045	1
12	5745	9
103	7667	21
12	7504	12
106	1474	4
7870	7597	1
12	4543	11
7645	2965	24
21708	37	13
3421	6171	13
218	4304	0
18674	3707	27
177	4455	30
562	8414	24
409	6639	5
12	919	9
12	9212	26
17968	342	17
12	9266	24
117	8922	13
23439	8404	8
3181	8127	7
372	7142	12
280	76	19
12	1429	17
166	2163	2
157	866	14
105	7572	9
12	9726	2
25376	3841	2
106	4109	2
112	813	31
3288	9550	33
12	5628	5
1132	3759	14
267	823	0
346	19	5
8022	2947	4
12132	4971	4
569	2597	31
105	1473	41
14484	1934	29
644	3775	25
102	8978	3
21	8779	12
21827	5344	7
902	8891	8
24257	9333	6
193	1014	37
16	9222	7
399	9675	0
108	5295	6
103	3956	7
1390	271	19
181	5823	0
3604	1557	7
627	8213	26
102	8661	3
130	8432	12
57	6476	10
356	6217	1
900	8819	4
277	9516	17
132	6620	2
12	5571	40
134	9197	10
14	6206	18
117	7385	11
467	3263	24
398	1906	34
108	7210	9
102	5565	12
913	4259	5
160	803	7
12	1298	19
122	3683	13
640	7781	18
3284	5088	13
163	3139	2
21803	4827	31
14	4282	9
12	1271	15
115	2772	15
13681	743	0
123	332	6
28731	3176	22
510	1446	1
180	1816	0
105	300	35
462	8983	23
175	943	2
202	1511	22
117	7485	3
2332	8005	0
2353	912	16
203	589	18
105	3806	21
110	7815	8
230	6210	7
14565	9411	19
14	3992	16
101	338	7
14	1024	46
102	2362	11
113	555	7
507	9019	6
146	2696	40
580	1765	4
101	624	27
1140	6906	17
2004	7344	2
726	829	25
930	2520	5
101	1287	34
127	8945	7
12	9242	10
112	6529	6
1586	8875	10
103	2109	7
136	682	29
111	1673	3
126	9563	3
14	2444	35
106	2492	42
125	6860	27
9169	5949	29
19806	7261	6
105	695	4
110	4875	5
7758	3801	14
136	8549	4
106	2272	13
12	1584	15
106	961	8
8537	292	11
316	2113	14
25092	1276	4
331	4128	4
123	5318	28
204	5548	2
102	914	8
101	7261	18
3478	3641	11
6423	4959	26
124	8992	5
105	2201	17
105	9171	7
12	7287	14
115	7867	9
12	3579	6
127	5747	4
103	4574	12
247	933	7
4265	2713	34
7117	2805	26
2835	3741	14
26946	4435	4
4211	2552	36
101	5437	1
1836	1943	5
192	7817	19
103	9654	3
183	7866	2
28383	4207	8
554	2443	5
1501	5167	17
14	925	27
14	9272	10
115	9467	1
14	7934	20
3399	7181	5
23727	638	24
350	9863	10
557	6513	1
193	4939	4
110	2506	18
297	3177	23
970	9036	2
113	8874	24
723	6770	24
1614	4884	22
111	7046	22
19159	2765	6
105	5949	30
4942	8706	3
633	6513	21
103	2484	1
374	121	7
194	5719	0
605	8747	8
126	310	2
464	5694	18
6206	895	0
235	4567	13
213	7026	7
364	8983	11
2500	5944	8
14	5109	27
949	3971	12
965	7583	36
1966	7068	6
2	4908	5
537	5647	5
7523	2383	10
1	8747	9
368	544	8
20478	763	6
465	8351	26
107	3707	32
481	9354	0
112	7714	10
105	7672	19
12	2326	12
797	4570	7
160	6090	23
309	1108	0
421	1702	8
101	6485	4
837	2401	11
1093	1478	5
6791	874	1
113	3916	18
11499	2296	15
1663	6426	27
191	4611	6
8649	2828	12
101	2590	12
388	4192	7
119	7190	8
14	7801	22
1513	7654	8
16	3651	1
12	5810	3
12	240	9
440	2728	7
125	6246	21
101	5337	9
1580	9524	4
395	2458	2
918	3652	19
111	9645	2
114	6416	25
126	6905	17
243	5857	10
12	852	3
12	9023	16
221	8855	4
25907	4144	32
16	264	12
2307	3082	0
110	3266	4
14	2975	22
205	2383	3
105	29	10
108	4622	15
115	4338	1
12	9239	31
105	4242	19
105	7293	20
12	3933	9
119	1529	2
103	3611	12
12	9714	3
14	7483	17
6071	9382	13
641	7876	13
109	2915	14
11899	7260	23
102	8378	8
4080	3399	17
102	6006	13
131	4601	6
3265	52	1
14	5566	30
14	1495	10
6928	424	29
1515	9025	16
12	2871	1
12581	6537	9
108	4522	5
106	3782	6
125	8199	16
113	5346	14
101	1559	6
28926	2958	13
14304	8752	34
23789	2564	2
101	5305	18
272	2797	13
5173	8194	0
227	3269	11
14	8528	7
159	2851	12
103	3960	6
129	6998	10
115	8310	16
3855	3447	12
118	2065	9
107	3456	28
24279	9374	2
2055	9186	3
621	5517	5
14	4854	10
9722	3692	5
12	8443	1
14429	5087	3
12	2993	23
12	6717	31
179	4310	5
22133	9578	4
1153	4546	19
155	9188	11
8268	7241	2
180	1812	1
111	6433	13
12	821	12
2117	7973	0
105	6964	20
106	1732	11
105	1970	7
24926	7383	3
688	7031	4
643	2171	2
119	688	2
1714	9158	6
102	3832	8
102	2358	10
137	5064	4
4817	7641	50
150	3688	0
107	2639	10
12	8479	9
14	891	22
395	34	37
26634	1847	8
3443	3978	2
12	6716	11
106	7407	16
12	4671	18
675	5223	21
122	5537	11
11004	2108	16
106	2888	6
27764	5730	8
104	5277	9
186	4988	8
402	5579	1
218	3186	0
142	6326	9
12	2771	9
2122	8822	0
149	7330	18
126	6586	2
4284	6422	19
187	3777	21
8406	4954	1
2025	4173	5
999	442	5
167	5276	2
457	9579	20
105	5085	1
12365	5797	12
106	9036	22
118	1171	0
102	5596	3
106	5177	40
101	3549	27
6085	8420	22
104	9780	20
102	7960	26
5540	1506	11
859	3329	4
85	8195	24
14	5873	12
10613	265	16
495	5510	10
9	310	8
14	7163	23
14	4314	18
478	1251	21
57	4620	0
116	6930	0
169	9047	8
156	6114	13
104	6296	2
8	5300	14
102	8273	16
549	1505	6
116	6613	0
9826	1179	5
3821	625	31
156	5413	13
424	8072	6
108	6886	14
122	5737	27
105	6266	18
13424	9222	26
1154	293	13
6006	9149	6
12	414	22
9707	7951	1
5546	7873	15
101	6488	17
2900	6888	10
101	6333	13
236	2806	15
17	3543	29
1964	7135	9
119	5144	4
12	9631	13
108	6311	24
278	5641	3
442	9802	19
6302	2989	0
112	2157	21
12	2302	5
6583	7124	25
136	9583	23
5380	4314	7
118	986	0
487	5978	11
104	1752	5
2495	2356	19
333	8870	12
258	2400	0
102	9561	6
104	243	27
1635	5404	1
2328	7937	0
12	4115	10
114	823	3
11134	1808	1
116	7259	0
177	162	11
2228	3874	39
14	7511	11
14	4536	12
1282	7033	4
11756	3250	9
5312	3862	16
313	4426	15
16462	6861	3
4599	3868	6
127	9566	10
12	5822	2
12	3037	13
105	3775	26
117	63	3
149	298	5
5764	9912	4
20239	9633	0
5599	2766	13
120	2763	19
1841	3456	27
2114	6209	19
8791	4677	32
3294	7903	22
184	9712	19
30221	792	16
792	5645	2
103	542	7
29966	537	15
5985	3936	2
105	500	23
3498	9546	21
1800	235	25
14	3512	9
410	1638	17
8	4766	4
244	4522	12
6178	3741	18
104	7858	8
9684	497	6
155	8812	25
147	7515	0
118	285	0
114	2192	16
85	9613	24
10615	8473	16
102	6178	11
2	9594	12
8393	6390	11
102	1345	4
4587	3684	16
273	305	19
1083	3874	4
105	3658	29
114	8130	1
101	9671	20
1672	7763	12
111	2101	12
104	9039	19
402	9266	5
204	5909	6
21084	4858	20
14	3405	14
8923	7193	7
14	7460	26
148	781	4
16087	9595	14
17064	4375	19
149	188	8
110	531	5
20497	7890	15
12	8420	10
2172	7269	17
15180	730	17
108	6827	38
14	5045	38
9317	751	4
290	3619	17
354	7771	9
2837	3	1
277	2491	15
296	5017	0
101	9066	28
3365	1930	3
138	1401	18
2	9816	16
286	7923	9
107	817	6
107	7762	9
3143	6097	8
460	2396	1
355	8953	7
12	363	17
374	804	11
2282	3686	17
412	404	12
12	2991	8
106	8922	27
1876	7498	21
14	8162	14
8	7591	12
101	8399	2
107	4376	16
143	845	25
414	9570	1
1178	7349	2
1351	6553	5
787	2622	11
23809	7571	3
12044	9853	18
107	7132	9
6291	1971	35
14	3530	12
3912	3418	2
4874	2880	3
26448	3852	12
121	7035	4
12	7753	8
12	3616	28
12	1281	25
12	6242	22
2195	4329	3
156	6033	28
101	6216	10
101	8070	8
1853	1067	1
1204	6835	12
114	1839	14
114	7554	3
102	8933	1
158	7581	9
19557	6361	10
14	9097	24
2712	3004	1
109	7487	27
1432	6963	9
1537	1320	7
180	1640	0
384	6334	3
13	776	14
15374	2972	0
835	3294	1
119	2285	6
397	7283	6
105	229	24
27222	9643	11
110	3130	22
1368	4132	1
155	3859	14
222	7245	10
111	3829	10
102	8270	27
301	1343	1
709	4499	15
982	3137	13
273	638	1
120	6424	18
1659	1119	23
1409	712	4
592	2634	9
134	2941	18
6026	2112	5
104	6092	4
128	8	24
1356	3371	9
4112	9066	18
109	4766	26
6816	1685	10
102	2208	7
101	4257	31
697	4321	32
101	3111	12
101	3049	14
2672	404	19
102	3723	25
1817	6918	8
6653	41	4
1465	3888	33
9	653	9
2088	39	11
928	1125	2
22098	8774	11
581	1877	20
12	9600	6
4615	196	5
124	8209	19
7440	7101	4
14	8612	20
134	6775	12
532	4168	33
1129	9900	6
2582	2525	39
12	5670	11
12	2885	4
198	4968	7
12	4584	9
105	9352	25
205	4306	12
103	2563	1
109	1286	33
12	2720	24
9	3677	35
1029	3759	9
389	9036	3
124	8161	34
1962	3439	11
178	1203	14
566	598	5
7928	7639	6
383	6931	1
112	850	15
29553	2548	3
1611	5795	0
2021	5356	4
120	7761	18
103	3981	1
107	4695	2
126	7586	15
102	2662	19
111	4881	7
204	3071	15
